"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"응용 프로그램별 권한 설정에서 CLSID가 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
이고 APPID가 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 NT AUTHORITY\LOCAL SERVICE SID(S-1-5-19)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다.","10016","0","0","3","0","0","-9187343239835811840","1983","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","1692","2800","DT","S-1-5-19","1/29/2025 2:49:03 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"다음 오류로 인해 OracleVssWriterXE 서비스를 시작하지 못했습니다. 
서비스가 올바르게 작동하는 데 필요한 권한이 서비스 계정 구성에 없습니다. 서비스 MMC(Microsoft Management Console) 스냅인(services.msc)과 로컬 보안 설정 MMC 스냅인(secpol.msc)을 사용하여 서비스 구성과 계정 구성을 볼 수 있습니다.","7000","0","49152","2","0","0","-9187343239835811840","1981","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","1336","4812","DT",,"1/29/2025 2:49:03 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"드라이버가 이 HID 키보드에 불량 펌웨어가 있는 것을 검색했습니다. 중복 보고서 패킷을 전송하고 있습니다.","1","0","32773","3","0","0","36028797018963968","1950","kbdhid",,"System","4","500","DT",,"1/29/2025 2:49:02 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Intel(R) Ethernet Controller (3) I225-V
 네트워크 링크가 분리되었습니다.
","27","0","40964","3","0","0","36028797018963968","1934","e2fexpress",,"System","4","196","DT",,"1/29/2025 2:48:52 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"하이퍼스레딩이 활성화되어 있기 때문에 하이퍼바이저는 가상 머신에 대한 부채널 취약성에 대한 완화를 활성화하지 않았습니다. 가상 머신에 대한 완화를 활성화하려면 HyperThreading을 비활성화합니다.","167","0",,"3","0","0","-9223301668110598144","1891","Microsoft-Windows-Hyper-V-Hypervisor","52fc89f8-995e-434c-a91e-199986449890","System","4","8","DT","S-1-5-18","1/29/2025 2:48:49 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"WLAN 확장성 모듈을 중지했습니다.

모듈 경로: C:\WINDOWS\System32\DriverStore\FileRepository\netwtw6e.inf_amd64_7bd3932d2033b1d2\IntelIHVRouter14.dll
","10002","0",,"3","0","0","4611686018427387904","1868","Microsoft-Windows-WLAN-AutoConfig","9580d7dd-0379-4658-9870-d5be7d52d6de","System","3848","9904","DT","S-1-5-18","1/29/2025 2:48:17 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"ACPI Time 및 Alarm Device 메서드를 평가하지 못했기 때문에 하드웨어 실시간 시계가 설정되지 않았습니다.  상태: 0xC0000001.","21","0",,"2","0","0","-9223372036854775808","1863","Microsoft-Windows-HAL","63d1e632-95cc-4443-9312-af927761d52a","System","2784","7544","DT","S-1-5-19","1/29/2025 2:48:17 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"장치 연결 서비스에서 엔드포인트 검색 오류를 감지했습니다.","3503","0",,"2","5000","0","4611686018427387922","1860","Microsoft-Windows-DeviceAssociationService","56c71c31-cfbd-4cdd-8559-505e042bbbe1","System","3024","18352","DT","S-1-5-18","1/29/2025 2:48:17 PM","00690057-006e-0064-6f00-770073002000",,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"장치 연결 서비스에서 엔드포인트 검색 오류를 감지했습니다.","3503","0",,"2","5000","0","4611686018427387922","1859","Microsoft-Windows-DeviceAssociationService","56c71c31-cfbd-4cdd-8559-505e042bbbe1","System","3024","18352","DT","S-1-5-18","1/29/2025 2:48:17 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류","정보",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"PICO Streaming Service 서비스가 예기치 않게 1번 종료되었습니다. 1000밀리초 안에 다음 수정 작업을 합니다. 서비스 다시 시작.","7031","0","49152","2","0","0","-9187343239835811840","1851","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","1292","15604","DT",,"1/29/2025 2:48:16 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","오류",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"드라이버가 이 HID 키보드에 불량 펌웨어가 있는 것을 검색했습니다. 중복 보고서 패킷을 전송하고 있습니다.","1","0","32773","3","0","0","36028797018963968","1847","kbdhid",,"System","4","19372","DT",,"1/29/2025 2:46:28 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"드라이버가 이 HID 키보드에 불량 펌웨어가 있는 것을 검색했습니다. 중복 보고서 패킷을 전송하고 있습니다.","1","0","32773","3","0","0","36028797018963968","1846","kbdhid",,"System","4","3600","DT",,"1/29/2025 2:46:15 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1840","disk",,"System","4","16140","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1839","disk",,"System","4","16140","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1838","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1837","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1836","disk",,"System","4","3600","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1835","disk",,"System","4","3600","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1834","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1833","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1832","disk",,"System","4","3600","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1831","disk",,"System","4","3600","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1830","disk",,"System","4","3600","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1829","disk",,"System","4","3600","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1828","disk",,"System","4","5636","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1827","disk",,"System","4","5636","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1826","disk",,"System","4","5636","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1825","disk",,"System","4","5636","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1824","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1823","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1822","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1821","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1820","disk",,"System","4","12076","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1819","disk",,"System","4","12076","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1818","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1817","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1816","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1815","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1814","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1813","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1812","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1811","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR9 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1810","disk",,"System","4","9364","DT",,"1/29/2025 2:43:50 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1806","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1805","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1804","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1803","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1802","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1801","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1800","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1799","disk",,"System","4","5636","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1798","disk",,"System","4","3476","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"페이징 작업 동안 \Device\Harddisk2\DR7 장치에 오류가 감지되었습니다.","51","0","32772","3","0","0","36028797018963968","1797","disk",,"System","4","3476","DT",,"1/29/2025 2:37:44 PM",,,"c:\users\zinpi\desktop\251215_sys.evtx","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","경고",,"없음","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
